"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OC1","REM","EQD"
"04382099999","2010-02-18T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0085,1","-0086,1","10178,1","99999,9,10127,1","7,1,017,1,+999,9",,"SYN060AAXX  18034 04382 46/// /1402 11085 21086 30127 40178 57017;",
"04382099999","2010-02-18T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0098,1","-0099,1","10167,1","99999,9,10116,1","7,1,011,1,+999,9",,"SYN060AAXX  18064 04382 46/// /0106 11098 21099 30116 40167 57011;",
"04382099999","2010-02-18T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0093,1","-0099,1","10169,1","99999,9,10118,1","2,1,002,1,+999,9",,"SYN060AAXX  18094 04382 46/// /3509 11093 21099 30118 40169 52002;",
"04382099999","2010-02-18T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","040,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0084,1","-0100,1","10171,1","99999,9,10120,1","2,1,002,1,+999,9",,"SYN060AAXX  18124 04382 46/// /0404 11084 21100 30120 40171 52002;",
"04382099999","2010-02-18T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0056,1","-0107,1","10176,1","99999,9,10126,1","2,1,006,1,+999,9",,"SYN060AAXX  18154 04382 46/// /2406 11056 21107 30126 40176 52006;",
"04382099999","2010-02-18T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0056,1","-0090,1","10186,1","99999,9,10136,1","2,1,010,1,+999,9",,"SYN060AAXX  18184 04382 46/// ///// 11056 21090 30136 40186 52010;",
"04382099999","2010-02-18T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0028,1","-0106,1","10203,1","99999,9,10153,1","2,1,017,1,+999,9",,"SYN060AAXX  18214 04382 46/// /3320 11028 21106 30153 40203 52017;",
"04382099999","2010-02-19T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0118,1","99999,9,9,N","999999,9,N,1","-0072,1","-0097,1","10245,1","99999,9,10194,1","2,1,018,1,+999,9",,"SYN060AAXX  19034 04382 46/// /3323 11072 21097 30194 40245 52018;",
"04382099999","2010-02-19T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0072,1","-0094,1","10255,1","99999,9,10204,1","2,1,010,1,+999,9",,"SYN060AAXX  19064 04382 46/// /3420 11072 21094 30204 40255 52010;",
"04382099999","2010-02-19T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0108,1","99999,9,9,N","999999,9,N,1","-0075,1","-0100,1","10266,1","99999,9,10215,1","2,1,011,1,+999,9",,"SYN060AAXX  19094 04382 46/// /3321 11075 21100 30215 40266 52011;",
"04382099999","2010-02-19T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0080,1","-0115,1","10277,1","99999,9,10226,1","2,1,011,1,+999,9",,"SYN060AAXX  19124 04382 46/// /3318 11080 21115 30226 40277 52011;",
"04382099999","2010-02-19T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0067,1","-0123,1","10280,1","99999,9,10229,1","2,1,003,1,+999,9",,"SYN060AAXX  19154 04382 46/// /3414 11067 21123 30229 40280 52003;",
"04382099999","2010-02-19T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0070,1","-0099,1","10284,1","99999,9,10233,1","2,1,004,1,+999,9",,"SYN060AAXX  19184 04382 46/// ///// 11070 21099 30233 40284 52004;",
"04382099999","2010-02-19T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0066,1","-0106,1","10300,1","99999,9,10249,1","2,1,016,1,+999,9",,"SYN060AAXX  19214 04382 46/// /3419 11066 21106 30249 40300 52016;",
"04382099999","2010-02-20T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0113,1","99999,9,9,N","999999,9,N,1","-0070,1","-0114,1","10306,1","99999,9,10255,1","2,1,006,1,+999,9",,"SYN060AAXX  20004 04382 46/// /3522 11070 21114 30255 40306 52006;",
"04382099999","2010-02-20T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0074,1","-0122,1","10309,1","99999,9,10258,1","2,1,003,1,+999,9",,"SYN060AAXX  20034 04382 46/// /3517 11074 21122 30258 40309 52003;",
"04382099999","2010-02-20T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0099,1","-0122,1","10305,1","99999,9,10253,1","7,1,005,1,+999,9",,"SYN060AAXX  20064 04382 46/// ///// 11099 21122 30253 40305 57005;",
"04382099999","2010-02-20T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0092,1","-0135,1","10305,1","99999,9,10253,1","4,1,000,1,+999,9",,"SYN060AAXX  20094 04382 46/// /3408 11092 21135 30253 40305 54000;",
"04382099999","2010-02-20T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0071,1","-0138,1","10298,1","99999,9,10247,1","7,1,006,1,+999,9",,"SYN060AAXX  20124 04382 46/// /2603 11071 21138 30247 40298 57006;",
"04382099999","2010-02-20T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0059,1","-0125,1","10282,1","99999,9,10231,1","7,1,016,1,+999,9",,"SYN060AAXX  20154 04382 46/// /2305 11059 21125 30231 40282 57016;",
"04382099999","2010-02-20T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0055,1","-0102,1","10262,1","99999,9,10211,1","7,1,020,1,+999,9",,"SYN060AAXX  20184 04382 46/// /2303 11055 21102 30211 40262 57020;",
"04382099999","2010-02-20T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0072,1","-0109,1","10259,1","99999,9,10208,1","7,1,003,1,+999,9",,"SYN060AAXX  20214 04382 46/// /2403 11072 21109 30208 40259 57003;",
"04382099999","2010-02-21T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","310,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0070,1","-0123,1","10260,1","99999,9,10209,1","2,1,001,1,+999,9",,"SYN060AAXX  21004 04382 46/// /3102 11070 21123 30209 40260 52001;",
"04382099999","2010-02-21T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","030,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0084,1","-0125,1","10261,1","99999,9,10210,1","2,1,001,1,+999,9",,"SYN060AAXX  21034 04382 46/// /0302 11084 21125 30210 40261 52001;",
"04382099999","2010-02-21T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0103,1","-0133,1","10256,1","99999,9,10204,1","7,1,006,1,+999,9",,"SYN060AAXX  21064 04382 46/// /3410 11103 21133 30204 40256 57006;",
"04382099999","2010-02-21T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0080,1","-0135,1","10256,1","99999,9,10205,1","2,1,001,1,+999,9",,"SYN060AAXX  21094 04382 46/// /3414 11080 21135 30205 40256 52001;",
"04382099999","2010-02-21T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0070,1","-0133,1","10256,1","99999,9,10205,1","4,1,000,1,+999,9",,"SYN060AAXX  21124 04382 46/// /3419 11070 21133 30205 40256 54000;",
"04382099999","2010-02-21T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0077,1","99999,9,9,N","999999,9,N,1","-0060,1","-0121,1","10254,1","99999,9,10203,1","7,1,002,1,+999,9",,"SYN060AAXX  21154 04382 46/// /3415 11060 21121 30203 40254 57002;",
"04382099999","2010-02-21T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0055,1","-0111,1","10254,1","99999,9,10203,1","4,1,000,1,+999,9",,"SYN060AAXX  21184 04382 46/// /3519 11055 21111 30203 40254 54000;",
"04382099999","2010-02-21T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0063,1","-0112,1","10260,1","99999,9,10209,1","2,1,006,1,+999,9",,"SYN060AAXX  21214 04382 46/// /3513 11063 21112 30209 40260 52006;",
"04382099999","2010-02-22T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0072,1","-0118,1","10256,1","99999,9,10205,1","7,1,004,1,+999,9",,"SYN060AAXX  22004 04382 46/// /3514 11072 21118 30205 40256 57004;",
"04382099999","2010-02-22T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","310,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0072,1","-0120,1","10247,1","99999,9,10196,1","7,1,009,1,+999,9",,"SYN060AAXX  22034 04382 46/// /3103 11072 21120 30196 40247 57009;",
"04382099999","2010-02-22T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0076,1","-0131,1","10230,1","99999,9,10179,1","7,1,017,1,+999,9",,"SYN060AAXX  22064 04382 46/// /2304 11076 21131 30179 40230 57017;",
"04382099999","2010-02-22T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0077,1","-0134,1","10222,1","99999,9,10171,1","7,1,008,1,+999,9",,"SYN060AAXX  22094 04382 46/// /2303 11077 21134 30171 40222 57008;",
"04382099999","2010-02-22T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","200,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0083,1","-0126,1","10210,1","99999,9,10159,1","7,1,012,1,+999,9",,"SYN060AAXX  22124 04382 46/// /2007 11083 21126 30159 40210 57012;",
"04382099999","2010-02-22T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0065,1","-0102,1","10197,1","99999,9,10147,1","7,1,012,1,+999,9",,"SYN060AAXX  22154 04382 46/// /0402 11065 21102 30147 40197 57012;",
"04382099999","2010-02-22T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","210,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0048,1","-0095,1","10185,1","99999,9,10135,1","7,1,012,1,+999,9",,"SYN060AAXX  22184 04382 46/// /2103 11048 21095 30135 40185 57012;",
"04382099999","2010-02-22T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0066,1","-0091,1","10186,1","99999,9,10136,1","2,1,001,1,+999,9",,"SYN060AAXX  22214 04382 46/// ///// 11066 21091 30136 40186 52001;",
"04382099999","2010-02-23T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","210,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0029,1","-0092,1","10180,1","99999,9,10130,1","7,1,006,1,+999,9",,"SYN060AAXX  23004 04382 46/// /2102 11029 21092 30130 40180 57006;",
"04382099999","2010-02-23T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","150,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0063,1","-0100,1","10180,1","99999,9,10130,1","4,1,000,1,+999,9",,"SYN060AAXX  23034 04382 46/// /1504 11063 21100 30130 40180 54000;",
"04382099999","2010-02-23T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","210,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0051,1","-0096,1","10180,1","99999,9,10130,1","4,1,000,1,+999,9",,"SYN060AAXX  23064 04382 46/// /2104 11051 21096 30130 40180 54000;",
"04382099999","2010-02-23T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0017,1","-0096,1","10186,1","99999,9,10136,1","2,1,006,1,+999,9",,"SYN060AAXX  23094 04382 46/// /2504 11017 21096 30136 40186 52006;",
"04382099999","2010-02-23T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0077,1","99999,9,9,N","999999,9,N,1","-0062,1","-0104,1","10220,1","99999,9,10169,1","2,1,033,1,+999,9",,"SYN060AAXX  23124 04382 46/// /3515 11062 21104 30169 40220 52033;",
"04382099999","2010-02-23T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0061,1","-0112,1","10243,1","99999,9,10192,1","2,1,023,1,+999,9",,"SYN060AAXX  23154 04382 46/// /3420 11061 21112 30192 40243 52023;",
"04382099999","2010-02-23T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","320,1,N,0118,1","99999,9,9,N","999999,9,N,1","-0069,1","-0102,1","10265,1","99999,9,10214,1","2,1,022,1,+999,9",,"SYN060AAXX  23184 04382 46/// /3223 11069 21102 30214 40265 52022;",
"04382099999","2010-02-23T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0080,1","-0117,1","10289,1","99999,9,10238,1","2,1,024,1,+999,9",,"SYN060AAXX  23214 04382 46/// /3318 11080 21117 30238 40289 52024;",
"04382099999","2010-02-24T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0083,1","-0128,1","10294,1","99999,9,10243,1","2,1,005,1,+999,9",,"SYN060AAXX  24004 04382 46/// /3313 11083 21128 30243 40294 52005;",
"04382099999","2010-02-24T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0072,1","-0125,1","10289,1","99999,9,10238,1","7,1,005,1,+999,9",,"SYN060AAXX  24034 04382 46/// /3418 11072 21125 30238 40289 57005;",
"04382099999","2010-02-24T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0108,1","99999,9,9,N","999999,9,N,1","-0064,1","-0140,1","10286,1","99999,9,10235,1","7,1,003,1,+999,9",,"SYN060AAXX  24064 04382 46/// /3421 11064 21140 30235 40286 57003;",
"04382099999","2010-02-24T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0078,1","-0145,1","10292,1","99999,9,10241,1","2,1,006,1,+999,9",,"SYN060AAXX  24094 04382 46/// /3412 11078 21145 30241 40292 52006;",
"04382099999","2010-02-24T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0078,1","-0150,1","10292,1","99999,9,10241,1","4,1,000,1,+999,9",,"SYN060AAXX  24124 04382 46/// /3319 11078 21150 30241 40292 54000;",
"04382099999","2010-02-24T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0075,1","-0142,1","10292,1","99999,9,10241,1","4,1,000,1,+999,9",,"SYN060AAXX  24154 04382 46/// /3316 11075 21142 30241 40292 54000;",
"04382099999","2010-02-24T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0076,1","-0143,1","10288,1","99999,9,10237,1","7,1,004,1,+999,9",,"SYN060AAXX  24184 04382 46/// /3514 11076 21143 30237 40288 57004;",
"04382099999","2010-02-24T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0089,1","-0153,1","10292,1","99999,9,10241,1","2,1,004,1,+999,9",,"SYN060AAXX  24214 04382 46/// /3419 11089 21153 30241 40292 52004;",
"04382099999","2010-02-25T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0098,1","-0159,1","10289,1","99999,9,10237,1","7,1,004,1,+999,9",,"SYN060AAXX  25004 04382 46/// /3417 11098 21159 30237 40289 57004;",
"04382099999","2010-02-25T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0113,1","-0166,1","10277,1","99999,9,10225,1","7,1,012,1,+999,9",,"SYN060AAXX  25034 04382 46/// /3311 11113 21166 30225 40277 57012;",
"04382099999","2010-02-25T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0122,1","-0172,1","10265,1","99999,9,10213,1","7,1,012,1,+999,9",,"SYN060AAXX  25064 04382 46/// /3414 11122 21172 30213 40265 57012;",
"04382099999","2010-02-25T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0113,1","-0175,1","10255,1","99999,9,10203,1","7,1,010,1,+999,9",,"SYN060AAXX  25094 04382 46/// /2405 11113 21175 30203 40255 57010;",
"04382099999","2010-02-25T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","250,1,N,0005,1","99999,9,9,N","999999,9,N,1","-0079,1","-0156,1","10248,1","99999,9,10197,1","7,1,006,1,+999,9",,"SYN060AAXX  25124 04382 46/// /2501 11079 21156 30197 40248 57006;",
"04382099999","2010-02-25T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0093,1","-0157,1","10243,1","99999,9,10192,1","7,1,005,1,+999,9",,"SYN060AAXX  25154 04382 46/// /0202 11093 21157 30192 40243 57005;",
"04382099999","2010-02-25T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","010,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0095,1","-0125,1","10233,1","99999,9,10182,1","7,1,010,1,+999,9",,"SYN060AAXX  25184 04382 46/// /0103 11095 21125 30182 40233 57010;",
"04382099999","2010-02-25T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0111,1","-0145,1","10250,1","99999,9,10198,1","2,1,016,1,+999,9",,"SYN060AAXX  25214 04382 46/// /3513 11111 21145 30198 40250 52016;",
"04382099999","2010-02-26T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0102,1","-0147,1","10271,1","99999,9,10219,1","2,1,021,1,+999,9",,"SYN060AAXX  26004 04382 46/// /3416 11102 21147 30219 40271 52021;",
"04382099999","2010-02-26T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0100,1","-0140,1","10267,1","99999,9,10215,1","7,1,004,1,+999,9",,"SYN060AAXX  26034 04382 46/// /3418 11100 21140 30215 40267 57004;",
"04382099999","2010-02-26T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0102,1","-0147,1","10268,1","99999,9,10216,1","2,1,001,1,+999,9",,"SYN060AAXX  26064 04382 46/// /3318 11102 21147 30216 40268 52001;",
"04382099999","2010-02-26T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0099,1","-0148,1","10265,1","99999,9,10214,1","7,1,002,1,+999,9",,"SYN060AAXX  26094 04382 46/// /2407 11099 21148 30214 40265 57002;",
"04382099999","2010-02-26T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0088,1","-0152,1","10259,1","99999,9,10208,1","7,1,006,1,+999,9",,"SYN060AAXX  26124 04382 46/// /2307 11088 21152 30208 40259 57006;",
"04382099999","2010-02-26T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0067,1","-0145,1","10244,1","99999,9,10193,1","7,1,015,1,+999,9",,"SYN060AAXX  26154 04382 46/// /2307 11067 21145 30193 40244 57015;",
"04382099999","2010-02-26T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0083,1","-0118,1","10225,1","99999,9,10174,1","7,1,019,1,+999,9",,"SYN060AAXX  26184 04382 46/// ///// 11083 21118 30174 40225 57019;",
"04382099999","2010-02-26T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","210,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0093,1","-0125,1","10208,1","99999,9,10157,1","7,1,017,1,+999,9",,"SYN060AAXX  26214 04382 46/// /2105 11093 21125 30157 40208 57017;",
